image-uri,image-id,product-set-id,product-id,product-category,product-display-name,labels,bounding-poly
http://img.bbystatic.com/BestBuy_US/images/products/4597/4597000_sa.jpg,,products,4597000,general-v1,Disney Interactive Studios - Disney Infinity: 3.0 Edition Star Wars: The Force Awakens Power Disc Pack,,
http://img.bbystatic.com/BestBuy_US/images/products/4597/4597011_sa.jpg,,products,4597011,general-v1,Moshi - iGlaze Case for Apple® iPhone® 6 Plus and 6s Plus - Carnation Pink,,
http://img.bbystatic.com/BestBuy_US/images/products/4597/4597100_sa.jpg,,products,4597100,general-v1,Disney Interactive Studios - Disney Infinity: 3.0 Edition Star Wars: The Force Awakens Kylo Ren Figure,,
http://img.bbystatic.com/BestBuy_US/images/products/4597/4597203_sa.jpg,,products,4597203,general-v1,Disney Interactive Studios - Disney Infinity: 3.0 Edition Star Wars: The Force Awakens Play Set,,
http://img.bbystatic.com/BestBuy_US/images/products/4597/4597300_sa.jpg,,products,4597300,general-v1,"Targus - VersaVu Rotating Case for Apple® iPad® Pro 12.9"" - Black",,
http://img.bbystatic.com/BestBuy_US/images/products/4597/4597400_sa.jpg,,products,4597400,general-v1,"Targus - VersaVu Rotating Case for Apple® iPad® Pro 12.9"" - Brown",,
http://img.bbystatic.com/BestBuy_US/images/products/4597/4597401_sa.jpg,,products,4597401,general-v1,Targus - Grid Case for Apple® iPad® Pro - Black,,
http://img.bbystatic.com/BestBuy_US/images/products/4597/4597500_sa.jpg,,products,4597500,general-v1,"Targus - 3D Protection Case for Apple® iPad® Pro 12.9"" - Gray",,
http://img.bbystatic.com/BestBuy_US/images/products/4597/4597600_sa.jpg,,products,4597600,general-v1,Disney Interactive Studios - Disney Infinity: 3.0 Edition Star Wars Anakin Skywalker Light FX Figure,,
http://img.bbystatic.com/BestBuy_US/images/products/4597/4597601_sa.jpg,,products,4597601,general-v1,Geek Squad - Networked Audio Hub Setup,,
http://img.bbystatic.com/BestBuy_US/images/products/4597/4597700_sa.jpg,,products,4597700,general-v1,Belkin - Armband Case for Most Cell Phones (Large) - Black,,
http://img.bbystatic.com/BestBuy_US/images/products/4597/4597800_sa.jpg,,products,4597800,general-v1,Belkin - Storage Plus Armband Case for Most Cell Phones (Small) - Black,,
http://img.bbystatic.com/BestBuy_US/images/products/4597/4597801_sa.jpg,,products,4597801,general-v1,Geek Squad - Networked Audio Device Installation,,
http://img.bbystatic.com/BestBuy_US/images/products/4597/4597900_sa.jpg,,products,4597900,general-v1,Belkin - Storage Plus Armband Case for Most Cell Phones (Large) - Black,,
http://img.bbystatic.com/BestBuy_US/images/products/4597/4597901_sa.jpg,,products,4597901,general-v1,Geek Squad - Add-On Networked Audio Hub Setup,,
http://img.bbystatic.com/BestBuy_US/images/products/4597/4597904_sa.jpg,,products,4597904,general-v1,Disney Interactive Studios - Disney Infinity: 3.0 Edition Star Wars: The Force Awakens Poe Dameron Figure,,
http://img.bbystatic.com/BestBuy_US/images/products/4598/4598000_sa.jpg,,products,4598000,general-v1,Geek Squad - Add-On Networked Audio Device Installation,,
http://img.bbystatic.com/BestBuy_US/images/products/4598/4598001_sa.jpg,,products,4598001,general-v1,Putty Squad - PlayStation 4,,
http://img.bbystatic.com/BestBuy_US/images/products/4598/4598002_sa.jpg,,products,4598002,general-v1,JOBY - GripTight GorillaPod Stand - Black,,
http://img.bbystatic.com/BestBuy_US/images/products/4598/4598038_sa.jpg,,products,4598038,general-v1,Moshi - Overture Wallet Case for Apple® iPhone® 6 Plus and 6s Plus - Steel Black,,
http://img.bbystatic.com/BestBuy_US/images/products/4598/4598100_sa.jpg,,products,4598100,general-v1,JOBY - GripTight Mount - Black,,
http://img.bbystatic.com/BestBuy_US/images/products/4598/4598103_sa.jpg,,products,4598103,general-v1,JOBY - GripTight Micro Stand - Black,,
http://img.bbystatic.com/BestBuy_US/images/products/4598/4598104_sa.jpg,,products,4598104,general-v1,JOBY - GripTight Vehicle Vent Clip - Black,,
http://img.bbystatic.com/BestBuy_US/images/products/4598/4598200_sa.jpg,,products,4598200,general-v1,JOBY - GripTight Vehicle Vent Clip - Black,,
http://img.bbystatic.com/BestBuy_US/images/products/4598/4598501_rc.jpg,,products,4598501,general-v1,KitchenAid - Professional 500 Series Stand Mixer - Empire Red,,
http://img.bbystatic.com/BestBuy_US/images/products/4598/4598600_sa.jpg,,products,4598600,general-v1,G-Paws - TRACKER GPS Pet Activity Monitor - Black,,
http://img.bbystatic.com/BestBuy_US/images/products/4598/4598700_rc.jpg,,products,4598700,general-v1,KitchenAid - Professional 5 Plus Series Stand Mixer - Onyx Black,,
http://img.bbystatic.com/BestBuy_US/images/products/4598/4598802_sa.jpg,,products,4598802,general-v1,"Dell - S2716DG G-SYNC 27"" LED Monitor - Piano Black",,
http://img.bbystatic.com/BestBuy_US/images/products/4598/4598900_sa.jpg,,products,4598900,general-v1,"Dell - UltraSharp UP2716D 27"" IPS LED QHD Monitor - Black",,
http://img.bbystatic.com/BestBuy_US/images/products/4598/4598901_sa.jpg,,products,4598901,general-v1,"Dell - UltraSharp UP2516D 25"" IPS LED QHD Monitor - Black",,
http://img.bbystatic.com/BestBuy_US/images/products/4598/4598903_sa.jpg,,products,4598903,general-v1,"Dell - SE2716H 27"" LED Curved HD Monitor - Piano black",,
http://img.bbystatic.com/BestBuy_US/images/products/4598/4598970_sa.jpg,,products,4598970,general-v1,FitBark - Dog Activity Monitor - Red,,
http://img.bbystatic.com/BestBuy_US/images/products/4598/4598971_sa.jpg,,products,4598971,general-v1,FitBark - Dog Activity Monitor - Pink,,
http://img.bbystatic.com/BestBuy_US/images/products/4598/4598972_sa.jpg,,products,4598972,general-v1,FitBark - Dog Activity Monitor - Gray,,
http://img.bbystatic.com/BestBuy_US/images/products/4598/4598973_sa.jpg,,products,4598973,general-v1,FitBark - Dog Activity Monitor - Blue,,
http://img.bbystatic.com/BestBuy_US/images/products/4598/4598974_sa.jpg,,products,4598974,general-v1,FitBark - Dog Activity Monitor - Green,,
http://img.bbystatic.com/BestBuy_US/images/products/4599/4599000_rc.jpg,,products,4599000,general-v1,Jabra - Sport Pace Wireless Earbud Headphones - Blue,,
http://img.bbystatic.com/BestBuy_US/images/products/4599/4599028_sa.jpg,,products,4599028,general-v1,Moshi - Overture Wallet Case for Apple® iPhone® 6 Plus and 6s Plus - Sahara Beige,,
http://img.bbystatic.com/BestBuy_US/images/products/4599/4599402_sa.jpg,,products,4599402,general-v1,Leeo - Smart Alert - White,,
http://img.bbystatic.com/BestBuy_US/images/products/4600/4600016_sa.jpg,,products,4600016,general-v1,HTC - Dot View Ice Case for HTC One (M9) Cell Phones - Onyx Black,,
http://img.bbystatic.com/BestBuy_US/images/products/4600/4600101_sa.jpg,,products,4600101,general-v1,AT&T - GoPhone SIM Kit,,
http://img.bbystatic.com/BestBuy_US/images/products/4600/4600747_sa.jpg,,products,4600747,general-v1,Metra - Antenna for Most Vehicles - Silver,,
http://img.bbystatic.com/BestBuy_US/images/pac/products/1313/1313839479/1313839479_sa.jpg,,products,4600801,general-v1,ARRIS - SURFboard DOCSIS 3.0 High-Speed Broadband Cable Modem - White,,
http://img.bbystatic.com/BestBuy_US/images/products/4601/4601015_sa.jpg,,products,4601015,general-v1,JBL - NBA Special Edition L.A. Lakers Clip Portable Bluetooth Speaker - Purple/Yellow/White,,
http://img.bbystatic.com/BestBuy_US/images/products/4601/4601033_sa.jpg,,products,4601033,general-v1,JBL - NBA Special Edition New York Knicks Clip Portable Bluetooth Speaker - Blue/Orange/White,,
http://img.bbystatic.com/BestBuy_US/images/products/4601/4601051_sa.jpg,,products,4601051,general-v1,JBL - NBA Special Edition Chicago Bulls Clip Portable Bluetooth Speaker - Red/Black/White,,
http://img.bbystatic.com/BestBuy_US/images/products/4601/4601079_sa.jpg,,products,4601079,general-v1,JBL - NBA Special Edition Oklahoma City Thunder Clip Portable Bluetooth Speaker - Blue/White/Orange,,
http://img.bbystatic.com/BestBuy_US/images/products/4601/4601103_sa.jpg,,products,4601103,general-v1,Metra - Antenna for 1982 and Later GM Vehicles - Silver,,
http://img.bbystatic.com/BestBuy_US/images/products/4601/4601148_sa.jpg,,products,4601148,general-v1,JBL - NBA Special Edition San Antonio Spurs Clip Portable Bluetooth Speaker - Black/Gray/White,,
http://img.bbystatic.com/BestBuy_US/images/products/4601/4601149_sa.jpg,,products,4601149,general-v1,Metra - Antenna for Select Vehicles - Gray/Silver,,
http://img.bbystatic.com/BestBuy_US/images/products/4601/4601157_sa.jpg,,products,4601157,general-v1,JBL - NBA Special Edition Boston Celtics Clip Portable Bluetooth Speaker - Green/White/Black,,
