image-uri,image-id,product-set-id,product-id,product-category,product-display-name,labels,bounding-poly
http://img.bbystatic.com/BestBuy_US/images/products/1003/1003337_sa.jpg,,products,1003337,general-v1,M-Audio - AM1 Cardioid Dynamic Microphone - Black/Gray,,
http://img.bbystatic.com/BestBuy_US/images/products/1003/1003346_sa.jpg,,products,1003346,general-v1,Elements Pack - Mac|Windows,,
http://img.bbystatic.com/BestBuy_US/images/products/1003/1003364_rc.jpg,,products,1003364,general-v1,IK Multimedia - iKlip Xpand Mini Microphone Stand Mount - Black,,
http://img.bbystatic.com/BestBuy_US/images/products/1003/1003373_sa.jpg,,products,1003373,general-v1,Acoustic Rock TrackPak - Mac,,
http://img.bbystatic.com/BestBuy_US/images/products/1003/1003415_sa.jpg,,products,1003415,general-v1,Aquarius - Elvis Heartthrob Chunky Magnet - Black/White,,
http://img.bbystatic.com/BestBuy_US/images/products/1003/1003424_sa.jpg,,products,1003424,general-v1,"Aquarius - Elvis Presley Jailhouse Rock 1,000-Piece Jigsaw Puzzle - Black/White/Red/Yellow/Blue/Green/Orange",,
http://img.bbystatic.com/BestBuy_US/images/products/1003/1003433_sa.jpg,,products,1003433,general-v1,Pro Tools Tier 3 Audio Plug-In for PC and Mac Activation Card - Windows|Mac,,
http://img.bbystatic.com/BestBuy_US/images/products/1003/1003451_sa.jpg,,products,1003451,general-v1,Aquarius - Genesis Playing Cards - Yellow/Purple/Black/Red,,
http://img.bbystatic.com/BestBuy_US/images/products/1003/1003488_sa.jpg,,products,1003488,general-v1,Korg - nanoKONTROL2 USB MIDI Controller - Black,,
http://img.bbystatic.com/BestBuy_US/images/products/1003/1003497_sa.jpg,,products,1003497,general-v1,Aquarius - Rush Starman Chunky Magnet - Black/Red/White/Brown,,
http://img.bbystatic.com/BestBuy_US/images/products/1003/1003531_sa.jpg,,products,1003531,general-v1,Aquarius - Rush Playing Cards - Red/Black/White,,
http://img.bbystatic.com/BestBuy_US/images/products/1003/1003568_sa.jpg,,products,1003568,general-v1,Aquarius - The Beatles Yellow Submarine 600-Piece Jigsaw Puzzle - Blue/Yellow/Red/White/Green/Pink,,
http://img.bbystatic.com/BestBuy_US/images/products/1003/1003604_sa.jpg,,products,1003604,general-v1,Alfred - Katy Perry: Teenage Dream Sheet Music - Pink/Blue,,
http://img.bbystatic.com/BestBuy_US/images/products/1003/1003613_sa.jpg,,products,1003613,general-v1,Classic Rock TrackPak - Mac,,
http://img.bbystatic.com/BestBuy_US/images/products/1003/1003622_sa.jpg,,products,1003622,general-v1,"Aquarius - Fender Stratocaster 1,000-Piece Jigsaw Puzzle - Black/Red/White/Yellow/Green/Orange/Blue",,
http://img.bbystatic.com/BestBuy_US/images/products/1003/1003631_rc.jpg,,products,1003631,general-v1,IK Multimedia - iRig MIDI 2 Audio Interface - Black,,
http://img.bbystatic.com/BestBuy_US/images/products/1003/1003641_500x500_sa.jpg,,products,1003641,general-v1,M. Night Shyamalan: The Last Airbender - Nintendo Wii,,
http://img.bbystatic.com/BestBuy_US/images/products/1003/1003659_sa.jpg,,products,1003659,general-v1,M-Audio - Keystation Mini 32 II 32-Key USB MIDI Keyboard Controller - Black/White,,
http://img.bbystatic.com/BestBuy_US/images/products/1003/1003668_sa.jpg,,products,1003668,general-v1,"Aquarius - The Beatles Street 1,000-Piece Jigsaw Puzzle - Black/White/Brown",,
http://img.bbystatic.com/BestBuy_US/images/products/1004/1004002_sa.jpg,,products,1004002,general-v1,Canon - EOS Rebel T5 DSLR Camera with 18-55mm and 75-300mm Lenses - Black,,
http://img.bbystatic.com/BestBuy_US/images/products/1004/1004622_sa.jpg,,products,1004622,general-v1,Sniper: Ghost Warrior - Xbox 360,,
http://img.bbystatic.com/BestBuy_US/images/products/1004/1004668_rc.jpg,,products,1004668,general-v1,GoPro - Camera Roll Bar Mount - Black,,
http://img.bbystatic.com/BestBuy_US/images/products/1004/1004695_rc.jpg,,products,1004695,general-v1,GoPro - Camera Mount Accessory Kit - Black,,
http://img.bbystatic.com/BestBuy_US/images/products/1004/1004804_rc.jpg,,products,1004804,general-v1,GoPro - Chest Mount Harness - Black,,
http://img.bbystatic.com/BestBuy_US/images/products/1004/1004831_rc.jpg,,products,1004831,general-v1,GoPro - Ride HERO Handlebar Seatpost Mount - Black,,
http://img.bbystatic.com/BestBuy_US/images/products/1005/1005118_sa.jpg,,products,1005118,general-v1,American DJ - Dura Clamp,,
http://img.bbystatic.com/BestBuy_US/images/products/1005/1005181_sa.jpg,,products,1005181,general-v1,"American DJ - 20"" Glass Mirror Ball",,
http://img.bbystatic.com/BestBuy_US/images/products/1005/1005215_sa.jpg,,products,1005215,general-v1,American DJ - Elation 4-Channel Chase Controller - Black,,
http://img.bbystatic.com/BestBuy_US/images/products/1005/1005288_sa.jpg,,products,1005288,general-v1,American DJ - Color Gel Filter (4-Pack),,
http://img.bbystatic.com/BestBuy_US/images/products/1005/1005297_sa.jpg,,products,1005297,general-v1,American DJ - Crystal Bright Accent Strip CW LED Strip (4-Pack) - White,,
http://img.bbystatic.com/BestBuy_US/images/products/1005/1005312_sa.jpg,,products,1005312,general-v1,American DJ - Tripod Stand - Black,,
http://img.bbystatic.com/BestBuy_US/images/products/1005/1005358_sa.jpg,,products,1005358,general-v1,American DJ - DMX Dimmer Pack,,
http://img.bbystatic.com/BestBuy_US/images/products/1005/1005409_sa.jpg,,products,1005409,general-v1,"American DJ - 16"" Glass Mirror Ball",,
http://img.bbystatic.com/BestBuy_US/images/products/1005/1005454_rc.jpg,,products,1005454,general-v1,American DJ - Bubble Blast Bubble Machine,,
http://img.bbystatic.com/BestBuy_US/images/products/1005/1005515_sa.jpg,,products,1005515,general-v1,"American DJ - 12"" Glass Mirror Ball",,
http://img.bbystatic.com/BestBuy_US/images/products/1005/1005542_sa.jpg,,products,1005542,general-v1,American DJ - Par 46 Can Kit - Black,,
http://img.bbystatic.com/BestBuy_US/images/products/1005/1005667_sa.jpg,,products,1005667,general-v1,American DJ - Elation Stage Pack,,
http://img.bbystatic.com/BestBuy_US/images/products/1005/1005694_rc.jpg,,products,1005694,general-v1,American DJ - DMX Mirror Ball Motor,,
http://img.bbystatic.com/BestBuy_US/images/products/1005/1005721_sa.jpg,,products,1005721,general-v1,American DJ - 5' CD Data Cable - Gray,,
http://img.bbystatic.com/BestBuy_US/images/products/1005/1005758_sa.jpg,,products,1005758,general-v1,American DJ - Dekker LED Effects Light - Black,,
http://img.bbystatic.com/BestBuy_US/images/products/1005/1005794_sa.jpg,,products,1005794,general-v1,American DJ - Par 56 Can Kit - Black,,
http://img.bbystatic.com/BestBuy_US/images/products/1005/1005803_sa.jpg,,products,1005803,general-v1,American DJ - Stage Tape - Black,,
http://img.bbystatic.com/BestBuy_US/images/products/1005/1005849_sa.jpg,,products,1005849,general-v1,"American DJ - 4"" Gaffers Tape - Black",,
http://img.bbystatic.com/BestBuy_US/images/products/1005/1005867_sa.jpg,,products,1005867,general-v1,"American DJ - 2"" Gaffers Tape - White",,
http://img.bbystatic.com/BestBuy_US/images/products/1005/1005885_sa.jpg,,products,1005885,general-v1,American DJ - 15-1/2' Flash Rope,,
http://img.bbystatic.com/BestBuy_US/images/products/1005/1005894_sa.jpg,,products,1005894,general-v1,American DJ - 3 RPM Mirror Ball Motor,,
http://img.bbystatic.com/BestBuy_US/images/pac/products/1306/1306786803/1306786803_sa.jpg,,products,1005903,general-v1,American DJ - LED Color Panel - Black,,
http://img.bbystatic.com/BestBuy_US/images/products/1005/1005912_sa.jpg,,products,1005912,general-v1,American DJ - 1 RPM Mirror Ball Motor,,
http://img.bbystatic.com/BestBuy_US/images/products/1005/1005985_rc.jpg,,products,1005985,general-v1,American DJ - Chase Controller Pack,,
http://img.bbystatic.com/BestBuy_US/images/products/1006/1006029_sa.jpg,,products,1006029,general-v1,American DJ - Par Can Kit - Black,,
http://img.bbystatic.com/BestBuy_US/images/products/1006/1006038_sa.jpg,,products,1006038,general-v1,American DJ - 8-Channel Switch Center,,
http://img.bbystatic.com/BestBuy_US/images/products/1006/1006046_sa.jpg,,products,1006046,general-v1,VocoPro - TabletOke Digital Karaoke Mixer - Black/Gray,,
http://img.bbystatic.com/BestBuy_US/images/products/1006/1006065_sa.jpg,,products,1006065,general-v1,American DJ - 1 Gal. Bubble Juice,,
http://img.bbystatic.com/BestBuy_US/images/products/1006/1006126_sa.jpg,,products,1006126,general-v1,American Audio - Radius 3000 MIDI Controller - Black,,
http://img.bbystatic.com/BestBuy_US/images/products/1006/1006144_sa.jpg,,products,1006144,general-v1,American DJ - 2' Safety Cable - Silver,,
http://img.bbystatic.com/BestBuy_US/images/products/1006/1006199_sa.jpg,,products,1006199,general-v1,American DJ - Crank-2 Mobile Stand System - Black,,
http://img.bbystatic.com/BestBuy_US/images/products/1006/1006435_sa.jpg,,products,1006435,general-v1,CyberPower - 700VA Smart App Series Battery Back-Up System - Black,,
http://img.bbystatic.com/BestBuy_US/images/products/1007/1007009_sa.jpg,,products,1007009,general-v1,Fantasy Life - PRE-OWNED - Nintendo 3DS,,
http://img.bbystatic.com/BestBuy_US/images/products/1007/1007107_sa.jpg,,products,1007107,general-v1,Polk Audio - 300W Class AB Bridgeable 2-Channel MOSFET Amplifier with Switchable Bass Boost - Black,,
http://img.bbystatic.com/BestBuy_US/images/products/1008/1008008_sa.jpg,,products,1008008,general-v1,Power Rangers: Super Megaforce - PRE-OWNED - Nintendo 3DS,,
http://img.bbystatic.com/BestBuy_US/images/products/1008/1008728_sa.jpg,,products,1008728,general-v1,"Livescribe - Deluxe Carrying Case for Pen, Accessories",,
http://img.bbystatic.com/BestBuy_US/images/products/1009/1009007_sa.jpg,,products,1009007,general-v1,Cooking Mama 5: Bon Appétit - PRE-OWNED - Nintendo 3DS,,
http://img.bbystatic.com/BestBuy_US/images/products/1009/1009211_105x210_sc.jpg,,products,1009211,general-v1,Audio-Technica - Microphone,,
http://img.bbystatic.com/BestBuy_US/images/products/1009/1009511_sa.jpg,,products,1009511,general-v1,"Seawide - Nautic 6"" x 9"" 2-Way Coaxial Marine Speakers (Pair) - White",,
http://img.bbystatic.com/BestBuy_US/images/products/1009/1009566_sa.jpg,,products,1009566,general-v1,"Seawide - Nautic 6-1/2"" 2-Way Coaxial Marine Speakers (Pair) - White",,
http://img.bbystatic.com/BestBuy_US/images/products/1010/1010002_sa.jpg,,products,1010002,general-v1,WWE 2K15 - PRE-OWNED - Xbox 360,,
http://img.bbystatic.com/BestBuy_US/images/products/1010/1010004_sa.jpg,,products,1010004,general-v1,StarTech - DisplayPort to VGA Adapter - Black,,
http://img.bbystatic.com/BestBuy_US/images/products/1010/1010226_sa.jpg,,products,1010226,general-v1,"KitchenAid - 36"" Built-In Electric Cooktop - Black",,
http://img.bbystatic.com/BestBuy_US/images/products/1010/1010271_sa.jpg,,products,1010271,general-v1,"KitchenAid - 36"" Built-In Electric Cooktop - Stainless Steel",,
http://img.bbystatic.com/BestBuy_US/images/products/1010/1010401_sa.jpg,,products,1010401,general-v1,American Audio - Headphones - Black/Silver,,
http://img.bbystatic.com/BestBuy_US/images/products/1011/1011173_sa.jpg,,products,1011173,general-v1,Keurig - Green Mountain Breakfast Blend K-Cups (18-Pack) - Multi,,
http://img.bbystatic.com/BestBuy_US/images/products/1011/1011786_sa.jpg,,products,1011786,general-v1,The Sims 3 - Nintendo Wii,,
http://img.bbystatic.com/BestBuy_US/images/products/1013/1013848_rc.jpg,,products,1013848,general-v1,Magic Bullet - Blender - Black,,
http://img.bbystatic.com/BestBuy_US/images/products/1014/1014008_sa.jpg,,products,1014008,general-v1,Frigidaire - 17 Cu. Ft. Upright Convertible Freezer/Refrigerator - White,,
http://img.bbystatic.com/BestBuy_US/images/products/1014/1014073.jpg,,products,1014073,general-v1,Vacation Isle Beach Party - Nintendo Wii,,
http://img.bbystatic.com/BestBuy_US/images/products/1014/1014329_sa.jpg,,products,1014329,general-v1,Just Dance 2 - Nintendo Wii,,
http://img.bbystatic.com/BestBuy_US/images/products/1014/1014756_sa.jpg,,products,1014756,general-v1,Stanton - Pro MIDI DJ Deck Controller - Black,,
http://img.bbystatic.com/BestBuy_US/images/products/1014/1014974_sa.jpg,,products,1014974,general-v1,Elite Screens - Spectrum Electric Projection Screen - White,,
http://img.bbystatic.com/BestBuy_US/images/products/1015/1015791_500x500_sa.jpg,,products,1015791,general-v1,The Elder Scrolls IV: Oblivion Platinum Hits - Xbox 360,,
http://img.bbystatic.com/BestBuy_US/images/products/1016/1016584_rc.jpg,,products,1016584,general-v1,"Royal Sovereign - 13"" Photo and Document Laminator - White/Black",,
http://img.bbystatic.com/BestBuy_US/images/products/1016/1016618_sa.jpg,,products,1016618,general-v1,"Royal Sovereign - 9"" Photo and Document Laminator - White/Black",,
http://img.bbystatic.com/BestBuy_US/images/products/1016/1016627_sa.jpg,,products,1016627,general-v1,Royal Sovereign - Digital Coin Sorter,,
http://img.bbystatic.com/BestBuy_US/images/products/1016/1016827_sa.jpg,,products,1016827,general-v1,Livescribe - Single Subject Notebook - Burgundy/Gray/Green/Royal blue,,
http://img.bbystatic.com/BestBuy_US/images/products/1017/1017256_sa.jpg,,products,1017256,general-v1,EVGA - 500 Bronze 500W Power Supply - Black,,
http://img.bbystatic.com/BestBuy_US/images/products/1018/1018273_rc.jpg,,products,1018273,general-v1,Conair - 1875-Watt Folding Handle Hair Dryer - Blue,,
http://img.bbystatic.com/BestBuy_US/images/products/1018/1018934_sa.jpg,,products,1018934,general-v1,Wipeout: The Game - Nintendo Wii,,
http://img.bbystatic.com/BestBuy_US/images/products/1019/1019184_sa.jpg,,products,1019184,general-v1,Stanton - DJ PRO 60 Over-the-Ear Stereo Headphones - White,,
http://img.bbystatic.com/BestBuy_US/images/products/1019/1019245_rc.jpg,,products,1019245,general-v1,Panasonic - Precision Body Shaver - Pink,,
http://img.bbystatic.com/BestBuy_US/images/products/1019/1019281_sa.jpg,,products,1019281,general-v1,Metra - Dash Kit for Select 2012-2013 Nissan Versa/Versa S/S+ and SV with no options - Black,,
http://img.bbystatic.com/BestBuy_US/images/products/1019/1019306_sa.jpg,,products,1019306,general-v1,"Apple - MagSafe 60W Power Adapter for MacBook® and 13"" MacBook® Pro - White",,
http://img.bbystatic.com/BestBuy_US/images/products/1019/1019388_sa.jpg,,products,1019388,general-v1,Wipeout: The Game - Nintendo DS,,
http://img.bbystatic.com/BestBuy_US/images/products/1019/1019518_sa.jpg,,products,1019518,general-v1,Metra - 99-7803G Mounting Kit Replacement Pocket for 2003-2007 Honda Accord Vehicles - Black,,
http://img.bbystatic.com/BestBuy_US/images/products/1020/1020205_sa.jpg,,products,1020205,general-v1,Metra - Double DIN Installation Kit for 2013 and Later Hyundai Santa Fe Vehicles - Black,,
http://img.bbystatic.com/BestBuy_US/images/products/1021/1021007_sa.jpg,,products,1021007,general-v1,EVGA - NVIDIA GeForce GTX 980 Superclocked ACX 2.0 4GB GDDR5 PCI Express 3.0 Graphics Card - Black,,
http://img.bbystatic.com/BestBuy_US/images/products/1021/1021152_sa.jpg,,products,1021152,general-v1,Metra - Dash Kit for Select 2013-2015 Hyundai Santa Fe - Black,,
http://img.bbystatic.com/BestBuy_US/images/products/1021/1021683_rc.jpg,,products,1021683,general-v1,Panasonic - Kx-Tga401b DECT 6.0 Plus Digital Cordless Expansion Handset - Black,,
http://img.bbystatic.com/BestBuy_US/images/products/1023/1023363_500x500_sa.jpg,,products,1023363,general-v1,DJ Hero 2 - PlayStation 3,,
http://img.bbystatic.com/BestBuy_US/images/products/1027/1027599_sa.jpg,,products,1027599,general-v1,Niles - Remote Control Anywhere! Kit,,
http://img.bbystatic.com/BestBuy_US/images/products/1027/1027714_sa.jpg,,products,1027714,general-v1,"Elite Screens - Tripod Series 85"" Tripod Projector Screen - Black",,
http://img.bbystatic.com/BestBuy_US/images/products/1029/1029367_sa.jpg,,products,1029367,general-v1,"Chief - Medium FIT Fixed TV Wall Mount for Most 26"" - 42"" Flat-Panel TVs - Black",,
http://img.bbystatic.com/BestBuy_US/images/products/1031/1031353_sa.jpg,,products,1031353,general-v1,Audio-Technica - PRO 70 Cardioid Condenser Lavalier/Instrument Microphone,,
http://img.bbystatic.com/BestBuy_US/images/products/1031/1031371_sa.jpg,,products,1031371,general-v1,Audio-Technica - Microphone,,
http://img.bbystatic.com/BestBuy_US/images/products/1031/1031404_sa.jpg,,products,1031404,general-v1,Audio-Technica - PRO 8HEx Hypercardioid Dynamic Microphone,,
http://img.bbystatic.com/BestBuy_US/images/products/1031/1031726_sa.jpg,,products,1031726,general-v1,Audio-Technica - Microphone,,
http://img.bbystatic.com/BestBuy_US/images/products/1032/1032001_sa.jpg,,products,1032001,general-v1,Nikon - AF-S NIKKOR 20mm f/1.8G ED Ultra Wide Angle Lens for Most Nikon F-Mount Cameras - Black,,
http://img.bbystatic.com/BestBuy_US/images/products/1032/1032038_sa.jpg,,products,1032038,general-v1,PNY - GT 730 1GB DDR3 PCI Express 2.0 Graphics Card - Black,,
http://img.bbystatic.com/BestBuy_US/images/products/1032/1032198_sa.jpg,,products,1032198,general-v1,Dell - 90W AC Power Adapter - Black,,
http://img.bbystatic.com/BestBuy_US/images/products/1032/1032403_sa.jpg,,products,1032403,general-v1,Need for Speed: Hot Pursuit - PlayStation 3,,
http://img.bbystatic.com/BestBuy_US/images/products/1033/1033032_rc.jpg,,products,1033032,general-v1,Wahl - 20-Piece Pro Hair Cutting Kit - Blue/White/Black,,
http://img.bbystatic.com/BestBuy_US/images/products/1033/1033096_sa.jpg,,products,1033096,general-v1,"Frigidaire - 6,000 BTU Window Air Conditioner - White",,
http://img.bbystatic.com/BestBuy_US/images/products/1034/1034009_sa.jpg,,products,1034009,general-v1,WWE 2K15 - PRE-OWNED - PlayStation 3,,
http://img.bbystatic.com/BestBuy_US/images/products/1034/1034018_sa.jpg,,products,1034018,general-v1,Sunset Overdrive - PRE-OWNED - Xbox One,,
http://img.bbystatic.com/BestBuy_US/images/products/1034/1034027_sa.jpg,,products,1034027,general-v1,NBA Live 15 - PRE-OWNED - PlayStation 4,,
http://img.bbystatic.com/BestBuy_US/images/products/1034/1034036_sa.jpg,,products,1034036,general-v1,NBA Live 15 - PRE-OWNED - Xbox One,,
http://img.bbystatic.com/BestBuy_US/images/products/1034/1034045_sa.jpg,,products,1034045,general-v1,Assassin's Creed: The Americas Collection - PRE-OWNED - Xbox 360,,
http://img.bbystatic.com/BestBuy_US/images/products/1034/1034072_sa.jpg,,products,1034072,general-v1,Assassin's Creed: The Americas Collection - PRE-OWNED - PlayStation 3,,
http://img.bbystatic.com/BestBuy_US/images/products/1034/1034081_sa.jpg,,products,1034081,general-v1,The Legend of Korra: A New Era Begins - PRE-OWNED - Nintendo 3DS,,
http://img.bbystatic.com/BestBuy_US/images/products/1034/1034105_sa.jpg,,products,1034105,general-v1,Air Conflicts: Vietnam - PRE-OWNED - PlayStation 4,,
http://img.bbystatic.com/BestBuy_US/images/products/1034/1034544_rc.jpg,,products,1034544,general-v1,"CHI - Air Expert Classic Tourmaline Ceramic 1"" Flat Iron - Onyx Black",,
http://img.bbystatic.com/BestBuy_US/images/products/1035/1035786_rc.jpg,,products,1035786,general-v1,StarTech - HDMI to DVI Digital Video Cable - Black,,
http://img.bbystatic.com/BestBuy_US/images/products/1036/1036658_rc.jpg,,products,1036658,general-v1,Hamilton Beach - Coffee Urn - Silver,,
http://img.bbystatic.com/BestBuy_US/images/products/1036/1036821_sa.jpg,,products,1036821,general-v1,Mavea - Maxtra Filter - Multi,,
http://img.bbystatic.com/BestBuy_US/images/products/1042/1042043_sa.jpg,,products,1042043,general-v1,Nanette Lepore - Hard Shell Case for Apple° iPhone° 6 and 6s - Multicolor Stripes,,
http://img.bbystatic.com/BestBuy_US/images/products/1044/1044069_sa.jpg,,products,1044069,general-v1,Altec - Hard Shell Fashion Case for Apple® iPhone® 5 and 5s - Purple/Gray,,
http://img.bbystatic.com/BestBuy_US/images/products/1044/1044101_sa.jpg,,products,1044101,general-v1,Altec - 4000 mAh Power Bank - Black,,
http://img.bbystatic.com/BestBuy_US/images/products/1044/1044174_sa.jpg,,products,1044174,general-v1,Altec - 4000 mAh Power Bank - Blue,,
